code;product_name;brands;nutriscore_grade;nova_group;additives_found;additives_names;additives_risk_levels;ingredients_text
8435063800342;;;unknown;4;E122|E129;Azorrubina, Carmoisina|Rojo Allura AC;alto|alto;Azúcar, jarabe de glucosa-fructosa, harina de TRIGO (GLUTEN), agua, humectante: E420i, almidón de maíz, grasa de palma, acidulantes: E330 y E296, aroma, emulgente: E471, colorantes: E120, E122*, E129*.
8436000464597;Flamenquines;Aldelis;d;4;E250;Nitrito sódico;alto;jamón de pavo 54% (jamón de pavo marinado 93% (jamón de pavo 80%, agua, sal, antioxidantes (E301, E331, E325), corrector de la acidez (E262), especias, estabilizantes (E451i, E500i), conservador (E250), aroma natural), agua, sal, _lactosa_, _leche_, estabilizantes (E451iii, E407), dextrosa, proteína
8436004638901;Caprichos Surtidos;;e;4;E250;Nitrito sódico;alto;Pan blanco (harina de trigo (gluten), aqua, Levadura, aceite de girasol, azúcar, sal vinagre, emulgentes (E-472e, E-471, E-481), dextrosa. harina de soja, conservadores (E-282. E-200). regulador de pH (E-341i), antioxidante (E-300), anzimas y agente de tratamiento de la harina (E-920)). Fiambre de L
8436010213154;Old Amsterdam;old amsterdam;e;4;E251;Nitrato sódico;alto;Leche pasteurizada de vaca, sal, fermentos lácticos (contiene leche), coagulante microbiano, conservador (E251) y colorante (carotenos)
8436010214250;queso;Old Amsterdam;unknown;3;E251;Nitrato sódico;alto;leche pasteurizada de vaca, sal, fermentos Iàcticos (leche), cuajo, colorante annatto, conservador E251.
8436010217244;Gouda con pesto rojo cortado;Millán Vicente;d;4;E251;Nitrato sódico;alto;leche pasteurizada de vaca, sal, albahaca (0,6%), fermento lactico, ajo en polvo (0,2%), cuajo, colorantes (E120, E160b), y conservadores (E1105 (HUEVO), E251).
8436023771030;Palomitas dulces;belros;e;4;E102|E129;Tartrazina|Rojo Allura AC;alto|alto;Maíz, aceite de girasol, colorantes (E102, E129, E131) y aroma (incluye lactosa). E102, E129
8436026530771;Coca Tradicional;Musfi's;c;4;E127;Eritrosina;alto;Masa: Harina de trigo, masa madre, huevo pasteurizado, aceite de girasol, azúcar, agua, levadura natural, sal, emulsionante (mono y diglicéridos de los ácidos grasos), conservador (ácido sórbico), aroma (anís, naranja, vainilla), colorante (caroteno).  Decoración: fruta confitada (21%) (naranja, mel
8436026531440;Pestiño azucar;musfi's;unknown;4;E320|E102|E110;BHA (Butilhidroxianisol)|Tartrazina|Amarillo Ocaso FCF;alto|alto|alto;Harina de TRIGO, aceite de girasol alto oleico, agua, azúcar 11%, manteça de cerdo (grasa de cerdo, antioxidante E320), SÉSAMO - AJONJOLÍ-, emulsionantes (E471, E477), disolvente (E1520), antiaglomerantes (E570, E170, E470b), sal, gasificante (E500ii, E450i), almidón de maíz, pasta aroma de limón (j
8436028270170;Fuet riojano;cerrillo;unknown;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;Viande de porc, sel, lactose, protéine de lait, dextrose, dextrine, antioxydants E301, E331, épices, exhausteur de saveur E621 et colorants E120, conservateurs E250,E252 et boyau naturel..
8436028970421;Fiambre de lomo semicocido y adobado;Adobos Caysan;d;4;E250;Nitrito sódico;alto;lomo de cerdo 61.8%, agua 32.2%, fécula de patata, sal, fibra de pulpa cítrica, estabilizantes (E451i, E450v), dextrosa, maltodextrina, conservador (E250) (e-450v), gelificantes (E407, E407a, E415), antioxidantes (E316, E331iii), aromas, pimentón, extracto de pimentón (E160c) con agua añadida.
8436033930847;filete de lacón a la gallega;El Charcutero;unknown;4;E250;Nitrito sódico;alto;Jamón y paleta de cerdo (65% de carne en el producto final), agua, proteínas de soja, almidón de patata, sal, dextrosa, aceite vegetal, especias (contiene apio), estabilizadores (E451, E407), potencidor de sabor (E621), aromas, antioxidantes (E300, E316, E331, E301), conservadores (E250, E262, E325)
8436035026029;Piquito de jamón curado;La Finojosa;unknown;;E252;Nitrato potásico;alto;Jamón de cerdo, sal, E252, E260
8436043330293;Lomo de bellota ibérico;Coto del castaño;e;4;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;Lomo de cerdo de bellota ibérico, sal, pimentón, aceite de oliva, azúcar, ajo, _leche_ desnatada en polvo,dextrina, _lactosa_, proteína de _soja_, dextrosa, emulgentes(E450i, E450iii, E451, E452), _caseinato_, sal, antioxidantes (E300, E316, E331iii), conservadores (E252, E250)
8436046064683;Paleta de Teruel DOP;Aire Sano;e;3;E252;Nitrato potásico;alto;Paleta de cerdo, sal, conservador (E252), antioxidante (E301)
8436046210080;San Jacobo de jamón cocido y queso;elpozo;d;4;E250;Nitrito sódico;alto;Núcleo (61%): jamón cocido (carne de cerdo, agua,  fécula de patata,  sal, proteína de soja, proteína de leche,  azúcar,  dextrosa de maíz,  lactosa,  aromas,  estabilizantes  (E451, E407), potenciador del sabor (E621), conservante (E250), antioxidante (E316), colorante natural (E120), carne de cerd
8436046210097;Croquetas de jamón ibérico;Elpozo;unknown;4;E252;Nitrato potásico;alto;000 CROQUETA CON JAMON IBERICO PRODUCTO CARNICO, Ingredientes: Núcles (80%) (Base bechamel (86%) (Leche entera en polvo, aceite de girasol, almidones, harinas (arrezy garbanzo), fibra de guisante, aromas, azúcar, sal especias, conservador (E-202) y antioxidantes (E - 331my E-301) jamón curado (10%) 
8436046210356;Bocaditos de queso emmental y jamón cocido;elpozo;unknown;4;E250;Nitrito sódico;alto;Núcleo (81%) (Queso emmenthal (20%), (leche de vaca pasteurizada, sal fermentos lácticos, cuajo) Jamón cocido (20%) (came de cerdo, agua, fécula de patata, sal, proteina de soja, proteina de leche, azúcar, dextrosa de maíz, lactosa, aromas, estabilizantes (E451, E407), potenciador del sabor (E621), 
8436046210370;Croquetas de la abuela de jamón ibérico;El Pozo;unknown;4;E252;Nitrato potásico;alto;Nicion (80%) (Base bechamel (86%) (Lech entert en polvo, aceite de girasol, almidone harias cartaz y garbanzol, fibra de guisante, Stoming asar, sal especias, conservador - 202 antioxidantes (E-331 302amón Serrano (107) (Jamón, sal, Coberturat farver THE ETSUCA 2,250), antioxidante (E301) P ay palet
8436046822214;Ensalada de Jamón y Puerro;la cocina del norte;e;4;E250;Nitrito sódico;alto;Aceite de girasol, puerro 32%, jamón de cerdo 11,5%, APIO, agua, yema de HUEVO pasteurizada, vinagre de vino, azúcar, sal, almidón de maíz, estabilizantes E412, E415, E451 y E407, dextrosa, aroma, conservadores E211, E202 y E250, acidulante E330, antioxidantes E385, E316 y E300, semillas de MOSTAZA,
8436046951938;Alicante Benidorm;;unknown;4;E104|E110;Amarillo de quinoleína|Amarillo Ocaso FCF;alto|alto;Espumas dulces Geles dulces Consumir Preferente - mente antes del: 01/07/2027 easo Lote 150,250711 Porción Pizza 436046 951938' Ingredientes szucar jarabe de glucose y dextrou gelatine agua aceite vegeta amidon modificado eromes lactato sódico pectine acidulantes protei nes de LECHE Acido ctrice, ac
8436048726183;Bebida de Aloe Vera - Sabor Mango;Amazonia fruit;e;4;E102|E110;Tartrazina|Amarillo Ocaso FCF;alto|alto;Agua, jugo y pulpa de aloe vera (36%), azúcar, correctores de acidez: ácido cítrico (E 330), citrato de sodio (E 331), lactato de calcio (E 327), aroma, estabilizante: goma gellan (E 418), conservador: benzoato de sodio (E 211), colorantes (E102, E110)
8436534137011;Roscón de reyes gourmet;Vircar;d;4;E171;Dióxido de titanio;alto;relleno 45% (relleno a base de grasas vegetales (preparado a base de grasas vegetales (agua, aceites, grasas vegetales totalmente hidrogenadas (palmiste, colza, girasol, maíz, soja), azúcar, estabilizante E420ii, estabilizante E463, proteínas de la _leche_, emulgente E472e, emulgente E322 (_soja_), 
8436538780480;Marshmallow Figur;EktaMat, Sweetpeople;e;4;E129;Rojo Allura AC;alto;Ingredienser: Glukosesirup, fruktosesirup, sukker, vann, storfe gelatin, fuktighetsgivende middel (E422), smakstilsetninger, stivelse, vegetabilsk fett (full hydrogenet palmekjerne), MELK pulver, pulverisert MELK serum, emulgent (solsikke lecitin, E492), farger (E100, E129, E133, E172).
8436544290485;Cochinita pibil;Gourmet passion;c;4;E129|E102;Rojo Allura AC|Tartrazina;alto|alto;Carne de cerdo (38%), alubia blanca rehidratada (26%), caldo de achiote (agua, semillas de achiote, especias, conservantes: ácido acético, benzoato de sodio, colorante rojo E129, amarillo (E102), almidón de maiz, vinagre de vino, cebolla, manteca, sal yodada, pimienta negra y ajo en polvo rehidratad
8436546052524;Original;Surf Chips;e;4;E320;BHA (Butilhidroxianisol);alto;Copos de patata deshidratada, oleína palma (contiene antioxidante: E320), almidón de tapioca, dextrosa, sal, azúcar, especias, potenciador del sabor: glutamato monosódico. Puede contener trazas de soja y leche.
8436548712075;;;unknown;4;E250;Nitrito sódico;alto;Steak tartar marinado, Producto cárnico: Carne de vacuno (85%), agua, sal, antioxidante E301, correctores de la acidez: E262 y E331, dextrosa y conservador: E250, Salsa clásica tartar: Aceite de oliva virgen extra, MOSTAZA en grano [agua, vinagre de alcohol, semillas de MOSTAZA, sal, acidulante (E33
8436558547209;Ready-Mix Wasabi;yamachu;e;4;E102;Tartrazina;alto;Rabano picante (30%), edulcorante (E420), almidón de maíz, aceite de colza, sal, agua, saborizante, acidificante (E330), espesante (E415), colorantes (E102 y E103)
8436561094912;;;unknown;4;E129|E102;Rojo Allura AC|Tartrazina;alto|alto;ר סוכריות נוזלית בטעמי פירות ם כריות נןןליון, בטעם תות שדה 1 גרם מזון: רכיבים: סירופ גלוקוז, מים, חומצות מאכל (ציטרית, מאלית), מווסת חומציות E331, חומר טעם וריח מלאכותי (תות שדה), חומר משמר E202, צבע מאכל מלאכותי E129 (אדום אלורה), רם) 310 0 24 72 64 16 0 סוכריות גומי בטעם תפוח עץ רכיבים: סירופ גלוק
8436597110532;Lomito Ibérico Bellota;Cerro Negro;d;3;E252;Nitrato potásico;alto;Lomito ibérico de bellota, sal, pimenton, ajo, Oregano y conservadores E25OY E252
8436611270006;;;unknown;4;E122|E124;Azorrubina, Carmoisina|Ponceau 4R;alto|alto;DUVAL GRANADINA Proteger de os altas temperaturas y de la luz solar Una vez abierta, mantener en refrigeración y consumi antes de 3 meses Protect against high temperatures and sunlight Once opened keep in refrigerator and consume within 3 months. ES Ingredientes: agua, azúcar, aroma, conservantes £2
8436613310069;canelon de pollo a l'ast;Lassal;d;4;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;Bechamel (54%) ((LECHE entera UHT, Fondo de pollo (Agua, pollo, cebolla, zanahoria, aceite de girasol, aceite de oliva, sal, pasta de ajo (SULFITOS)), Mantequilla (mantequilla de LECHE), Harina de TRIGO, Sal, Jugo a partir de pollo asado*), Canelón (Pollo asado* (9,2%) (Musio de pollo, sal, especias
8437000199021;ENSALADA CESAR LM;LM Sandwich;c;4;E250;Nitrito sódico;alto;ENSALADA MEZCLUM 28%(escarola rizada, radicchio, brote de lollo rojo, brote de espinaca), FIAMBRE DE PECHUGA DE POLLO 25%(pechuga de pollo (50%), agua, almidón, dextrosa, sal, antioxidantes (E325, E316), estabilizantes (E451, E407, E412, E508), potenciador del sabor (E621), aromas, especias, aroma d
8437000199083;NAPOLITANA MIXTA LM;LM Sandwich;e;4;E102|E129|E250;Tartrazina|Rojo Allura AC|Nitrito sódico;alto|alto|alto;MASA 60% (Harina de trigo (Harina de trigo, enzimas y ácido ascórbico), agua, margarina (grasa vegetal (palma), agua, aceite vegetal (girasol), sal, emulgente (mono y di glicéridos de ácidos grasos (E471), acidulante (ácido cítrico (E330), conservador (ácido sórbico (E200), aroma, colorante (betacar
8437000199106;Sandwich mixto;lm sandwich;d;4;E250;Nitrito sódico;alto;PAN DE MOLDE (harina de trigo, agua, levadura, aceite vegetal (girasol), azúcar, sal, gluten de trigo, conservadores (E282, E200, E202), almidón de maíz, harina de sola, agentes de tratamiento de la harina (E300, E920)), FIAMBRE DE CARNE DE CERDO 31% (carne de cerdo (44%), agua, almidón, aromas, sal
8437000199168;TENTEMPIE POLLO MOSTAZA LM;lm sandwich;unknown;4;E250;Nitrito sódico;alto;PAN DE MOLDE 46% (harina de trigo, agua, levadura, aceite vegetal (girasol), azúcar, sal, gluten de trigo, conservadores (E282, E200, E202), almidón de maíz, harina de soja, agentes de tratamiento de la harina (E300, E920)), FIAMBRE DE PECHUGA DE POLLO COCIDA 31% (pechuga de pollo (50%), agua, almid
8437000199205;WRAP POLLO LM;lm sandwich;d;4;E250;Nitrito sódico;alto;PAN DE TRIGO (harina de trigo (55%), agua, grasa vegetal (palma), estabilizantes (E422, E412, E466), sal, dextrosa, emulgente (E471), gasificantes (E450, E500), sémola de arroz, corrector de acidez (E296), conservadores (E281, E202), agente de tratamiento de la harina (E920)), FIAMBRE DE PECHUGA DE 
8437000199212;WRAP BACON LM;Sandwich LM;e;4;E250|E320|E321;Nitrito sódico|BHA (Butilhidroxianisol)|BHT (Butilhidroxitolueno);alto|alto|alto;PAN DE TRIGO (harina de trigo (55%), agua, grasa vegetal (palma), estabilizantes (E422, E412, E466), sal, dextrosa, emulgente (E471), gasificantes (E450, E500), sémola de arroz, corrector de acidez (E296), conservadores (E281, E202), agente de tratamiento de la harina (E920)), BACON 26%, (Panceta de
8437000199236;WRAP JAMON COCIDO LM;Sandwich LM;unknown;4;E250;Nitrito sódico;alto;JAMÓN COCIDO 20% (jamón de cerdo (70%), agua, sal, leche en polvo, azúcar, maltodextrina de maíz y aromas, estabilizantes (E451 y E407), antioxidantes (E316 y E331), conservador (E250)), PAN DE TRIGO (harina de trigo (55%), agua, grasa vegetal (palma), estabilizantes (E422, E412, E466), sal, dextros
8437000199274;Vienesa de jamón cocido con queso tierno;LM;d;4;E250;Nitrito sódico;alto;PAN (harina de trigo, masa madre natural (harina de trigo, levadura agua y sal), mejorantes panarios (E170 y E300), sal, agua y levadura), JAMÓN COCIDO 32% (Jamón de cerdo (70%), agua, sal, leche en polvo, azúcar, malto dextrina de maíz y aromas, estabilizantes (E451 y E407), antioxidantes (E316 y E
8437000199281;SANDWICH TORTILLA YORK LM;lm sandwich;e;4;E250;Nitrito sódico;alto;PAN DE MOLDE (harina de trigo, agua, levadura, aceite vegetal (girasol), azúcar, sal, gluten de trigo, conservadores (E282, E200, E202), almidón de maíz, harina de soja, agentes de tratamiento de la harina (E300, E920)),TORTILLA DE PATATA 37% (patata frita (57%)(patata, aceite de girasol), huevo líq
8437000199311;SANDWICH YORK BACON Y QUESO CREMOSO LM;lm sandwich;e;4;E250;Nitrito sódico;alto;PAN DE MOLDE (harina de trigo, agua, levadura, aceite vegetal (girasol), azúcar, sal, gluten de trigo, conservadores (E282, E200, E202), almidón de maíz, harina de soja, agentes de tratamiento de la harina (E300, E920)), QUESO CREMA 21%(leche pasterizada de vaca, nata, fermentos, sal, estabilizantes
8437000199342;TENTEMPIE MIXTO CREMOSO LM;lm sandwich;e;4;E250;Nitrito sódico;alto;PAN DE MOLDE (harina de trigo, agua, levadura, aceite vegetal (girasol), azúcar, sal, gluten de trigo, conservadores (E282, E200, E202), almidón de maíz, harina de soja, agentes de tratamiento de la harina (E300, E920)), FIAMBRE DE CARNE DE CERDO 30% (carne de cerdo (44%), agua, almidón, aromas, sal
8437000199427;VIENESA CHORIZO PAMPLONA LM;Navidul;unknown;4;E252|E250;Nitrato potásico|Nitrito sódico;alto|alto;PAN (harina de trigo, masa madre natural (harina de trigo, levadura agua y sal), mejorantes panarios (E170 y E300), sal, agua y levadura), CHORIZO PAMPLONA 28% (carne y grasa de cerdo, pimentón, sal, lactosa, ajo, jarabe de glucosa, aroma, proteínas de la leche, dextrosa, estabilizante (E450), espec
8437000199823;CROISANT MIXTO LM;lm sandwich;e;4;E102|E110|E250;Tartrazina|Amarillo Ocaso FCF|Nitrito sódico;alto|alto|alto;CROISSANT (Harina de trigo, agua, margarina [grasa vegetal (palma), agua, aceite vegetal (girasol), sal, emulgente (mono y di glicéridos de ácidos grasos de (E471)), acidulante (ácido cítrico (E330)), conservador (ácido sórbico (E200)), aromas y colorante (β-caroteno (E160ai)], azúcar, levadura, con
8437000199830;CROISSANT CHORIZO;Revilla;e;4;E102|E110|E252|E250;Tartrazina|Amarillo Ocaso FCF|Nitrato potásico|Nitrito sódico;alto|alto|alto|alto;CROISSANT (Harina de trigo, agua, margarina [grasa vegetal (palma), agua, aceite vegetal (girasol), sal, emulgente (mono y di glicéridos de ácidos grasos de (E471)), acidulante (ácido cítrico (E330)), conservador (ácido sórbico (E200)), aromas y colorante (β-caroteno (E160ai)], azúcar, levadura, con
8437000199847;CROISANT SERRANO LM;lm sandwich;e;4;E102|E110|E250|E252;Tartrazina|Amarillo Ocaso FCF|Nitrito sódico|Nitrato potásico;alto|alto|alto|alto;CROISSANT (Harina de trigo, agua, margarina [grasa vegetal (palma), agua, aceite vegetal (girasol), sal, emulgente (mono y di glicéridos de ácidos grasos de (E471)), acidulante (ácido cítrico (E330)), conservador (ácido sórbico (E200)), aromas y colorante (β-caroteno (E 160ai)], azúcar, levadura, co
8437000199854;VIENESA JAMON SERRANO LM;lm;e;4;E250|E252;Nitrito sódico|Nitrato potásico;alto|alto;PAN (harina de trigo, masa madre natural (harina de trigo, levadura agua y sal), mejorantes panarios (E170 y E300), sal, agua y levadura), JAMÓN SERRANO 14% (jamón de cerdo, sal, azúcar, antioxidantes (E300), conservadores (E250 y E252)) y PREPARADO LACTEO 14%( grasa vegetal (palma), solidos lácteos
8437000199885;VIENESA POLLO CON CHEDAR LM;LM;d;4;E250;Nitrito sódico;alto;PAN (harina de trigo, masa madre natural (harina de trigo, levadura agua y sal), mejorantes panarios (E170 y E300), sal, agua y levadura), FIAMBRE DE PECHUGA DE POLLO 32% (pechuga de pollo (50%), agua, almidón, aromas, dextrosa, sal, estabilizantes (E451, E407a, E412, E508, E412), potenciador del sa
